id,name,country,region,category,badge_type,short_desc,long_desc
377bb203-d5f2-4dbd-bc46-822bbddb2705,이시테지,일본,에히메,temple,tour,시코쿠 88개소 순례길의 제51번 사찰,"시코쿠 88개소 순례길의 51번 사찰로, 국보인 니오몬(인왕문)을 비롯해 다수의 중요문화재를 보유하고 있습니다. 경내에는 독특한 조형물과 동굴 통로가 있어 신비로운 분위기를 자아냅니다."
fcca0913-edec-40dc-b2ba-b823801d5378,오카이도상점가,일본,에히메,shopping,tour,마츠야마 최대 규모의 아케이드 상점가,"마츠야마 시내 중심부에 위치한 약 500m 길이의 아케이드 상점가입니다. 패션, 잡화, 먹거리 등 다양한 점포가 늘어서 있어 쇼핑과 식사를 즐기기 좋습니다."
7d512fba-20b2-43d4-b7ae-5252fb9c5b06,쿠루시마해협전망대,일본,에히메,nature,tour,세계 최초 3연속 현수교를 조망,시마나미카이도의 쿠루시마해협대교를 가까이서 조망할 수 있는 전망대입니다. 세계 최초의 3연속 현수교와 세토내해의 섬들이 어우러진 파노라마를 감상할 수 있습니다.
111e2193-81bd-473a-bb42-2a63825d7b07,기로산전망대,일본,에히메,nature,tour,시마나미카이도의 다도해 파노라마,"에히메현 이마바리 인근의 전망대로, 시마나미카이도의 여러 다리와 세토내해의 다도해 경관을 한눈에 조망할 수 있습니다. 탁 트인 바다 위에 섬과 다리가 이어지는 풍경이 아름답습니다."
717aea0c-3d2f-4d5e-babf-4736a2c42056,하카타소금공장,일본,에히메,museum,tour,전통 방식으로 소금을 만드는 공장 견학,시마나미카이도 인근에서 전통 방식으로 바닷물을 끓여 소금을 제조하는 과정을 견학할 수 있습니다. 갓 만든 소금 제품과 소금 아이스크림도 구입할 수 있습니다.
8405e3ac-dfac-462c-bffd-799b9d61ed2a,시마나미쿠루시마해협유람선,일본,에히메,sightseeing,tour,해협을 가로지르는 유람선 체험,쿠루시마해협을 유람선으로 횡단하며 세계 최초 3연속 현수교를 바다 위에서 올려다볼 수 있는 체험입니다. 해협의 조류와 세토내해의 풍경을 선상에서 만끽할 수 있습니다.
4c720474-c0db-4ee4-a661-44b9c9a338ba,가미하가저택,일본,에히메,cultural,tour,에도시대 상인의 호화로운 저택,"에히메현 우치코 인근에 위치한 에도시대 부유 상인의 저택입니다. 전통 건축 양식과 당시의 생활상을 엿볼 수 있으며, 정원과 함께 잘 보존된 옛 상가 분위기를 감상할 수 있습니다."
5cefb09f-28e2-4a82-977d-0b19a79d34a8,혼하가저택,일본,에히메,cultural,tour,하가 가문의 전통 일본 가옥,"에히메현에 위치한 하가 가문의 전통 일본 가옥으로, 아름다운 일본 정원과 함께 메이지~다이쇼시대의 건축 양식을 감상할 수 있습니다."
3743218c-ae40-405e-86d6-bde161a3e308,오무라가전통가옥,일본,에히메,cultural,tour,양초 제조로 번성한 호상의 저택,"우치코의 전통 양초(하제) 제조업으로 부를 축적한 호상의 저택입니다. 웅장한 구조와 정교한 건축 디테일이 당시의 번영을 보여주며, 일본 중요문화재로 지정되어 있습니다."
66dce8d7-c264-4de2-a532-a3abb18b99fa,우치코상업과생활박물관,일본,에히메,museum,tour,에도·메이지시대 상인의 삶을 엿보는 박물관,"에히메현 우치코의 상업과 생활 역사를 전시하는 박물관입니다. 양초, 종이 등 전통 산업으로 번성했던 우치코 상인들의 생활상과 도구를 통해 에도·메이지시대의 모습을 살펴볼 수 있습니다."
1703f19b-04ec-45a1-b287-1b899437d28f,우치코옛거리,일본,에히메,cultural,tour,양초 마을의 보존된 전통 거리,"에히메현 우치코의 전통 거리로, 하제(양초) 제조업으로 번성했던 에도~메이지시대의 흰 벽 건물들이 보존되어 있습니다. 약 600m의 거리를 산책하며 전통 건축미와 옛 상가 분위기를 느낄 수 있습니다."
b94604f5-8a80-4dda-acaf-4d87d6b065f5,쿠루시마해협유람선,일본,에히메,activity,activity,해협의 급류와 대교를 선상에서 체험,쿠루시마해협을 유람선으로 횡단하며 세토내해의 섬과 쿠루시마해협대교를 바다 위에서 감상하는 체험입니다. 조류가 빠른 해협의 역동적인 바다를 가까이서 느낄 수 있습니다.
406819f6-5e8c-4bc5-8c21-15856e283232,타이메시(도미솥밥)정식,일본,에히메,meal,meal,에히메 향토음식 도미솥밥 정식,"에히메현의 대표 향토 요리인 타이메시(도미솥밥)를 맛보는 정식입니다. 갓 지은 솥밥 위에 신선한 도미를 얹어 먹는 방식으로, 세토내해산 도미의 담백하고 깊은 맛을 즐길 수 있습니다."
b61611ee-7822-41c9-b631-e0db4aaeddd5,오쿠도고이치유노모리온천호텔,일본,에히메,hotel,hotel,도고 외곽의 넓은 노천탕 온천호텔,"도고온천 외곽에 위치한 온천 호텔로, 넓은 노천탕과 다양한 욕조를 갖추고 있습니다. 도고온천 본관보다 여유로운 분위기에서 온천욕을 즐기며 휴식할 수 있습니다."
a73652ad-9bd2-486a-832c-0c86a4dca6bf,아주르시오노마루호텔,일본,에히메,hotel,hotel,에히메 관광 거점의 편안한 호텔,"에히메현에 위치한 호텔로, 시마나미카이도 및 마츠야마 관광의 거점으로 이용됩니다. 깔끔한 객실과 편의시설을 갖추고 있어 여행 후 편안한 휴식이 가능합니다."
ef3760ce-4706-490e-8385-43933f197c22,뇨린지,일본,오고리,cultural,tour,국보 삼중탑이 있는 고즈넉한 사찰,"야마구치현 오고리에 위치한 사찰로, 경내의 삼중탑이 국보로 지정되어 있습니다. 가마쿠라시대 양식의 우아한 탑과 고즈넉한 정원이 어우러진 한적한 분위기를 즐길 수 있습니다."
1cade85c-0299-4e6d-9b8d-44dfcd5f62d4,신사이바시-도톤보리,일본,오사카,shopping,tour,오사카 최대 번화가의 먹거리와 쇼핑,"오사카를 대표하는 번화가로, 도톤보리 강변의 글리코맨 간판과 거대한 입체 간판들이 유명합니다. 다코야키, 오코노미야키 등 오사카 먹거리를 맛보고, 신사이바시 아케이드에서 쇼핑을 즐길 수 있습니다."
e67011b3-b823-4f02-854f-df721e5ce773,유니버셜 스튜디오,일본,오사카,sightseeing,tour,해리포터와 닌텐도의 테마파크,"오사카에 위치한 유니버셜 스튜디오 재팬은 해리포터, 슈퍼닌텐도월드 등 인기 프랜차이즈를 테마로 한 어트랙션과 쇼를 즐길 수 있는 테마파크입니다. 계절별 이벤트도 다채롭습니다."
3b3857ba-8e16-417b-a70f-325d0dcaa323,오사카성,일본,오사카,palace,tour,도요토미 히데요시가 쌓은 오사카의 상징,"1583년 도요토미 히데요시가 축조한 오사카의 상징적인 성입니다. 현재의 천수각은 1931년에 복원된 것으로, 8층 전망대에서 오사카 시가지를 조망할 수 있습니다. 봄에는 약 3,000그루의 벚꽃이 성곽을 둘러싸며 장관을 이룹니다."
aed69fcd-1f54-40ea-9949-4de4c63b6c50,스시우동정식,일본,오사카,meal,meal,신선한 스시와 우동의 일본식 정식,갓 만든 초밥과 따뜻한 우동을 함께 즐기는 일본식 정식입니다. 일본 여행에서 빠질 수 없는 메뉴를 한 번에 맛볼 수 있습니다.
3c4d5c1a-438b-4814-b2a6-88e74d8ccda3,쿠라시키미관지구,일본,오카야마,cultural,tour,흰 벽 창고가 늘어선 운하 마을,"에도시대 물자 집산지였던 쿠라시키의 대표 관광지로, 흰 벽 토장 창고와 버드나무 늘어진 운하가 어우러진 풍경이 아름답습니다. 현재 창고들은 미술관, 카페, 기념품점으로 활용되고 있습니다."
939e7f2e-1fe5-46c4-ae0e-0db3406b2c96,오카야마성,일본,오카야마,palace,tour,칠흑빛 외관의 우조성(까마귀성),"검은 외벽 때문에 '까마귀성'이라 불리는 오카야마의 상징적인 성입니다. 고라쿠엔 정원 맞은편 아사히강변에 위치하며, 천수각 내부에서는 비젠야키 도자기 체험도 할 수 있습니다."
944b3728-7076-4833-bb93-4a53d46f742a,고라쿠엔,일본,오카야마,park,tour,일본 3대 정원의 하나,"1700년에 오카야마 번주가 조성한 일본 3대 정원 중 하나입니다. 약 13만㎡의 넓은 부지에 잔디밭, 연못, 매화림, 차밭 등이 조화롭게 배치되어 있으며, 사계절 아름다운 경치를 감상할 수 있습니다."
a89597dd-fc8d-4bf5-8c0a-730cf6981cef,국제거리,일본,오키나와,shopping,tour,오키나와 최대 번화가 쇼핑 거리,"나하 시내 약 1.6km에 이어지는 오키나와 최대의 번화가입니다. 오키나와 특산품, 시사(수호사자) 기념품, 자무시(오키나와 전통 과자) 등을 구입할 수 있으며, 먹거리 골목도 다양합니다."
e3a15fc6-45d7-4a3a-a027-a125893726c9,오키나와월드,일본,오키나와,entertainment,tour,종유동굴과 전통문화를 한 곳에서,"약 30만 년에 걸쳐 형성된 교쿠센도 종유동굴을 중심으로 류큐왕국의 전통 마을, 독사 공원 등을 갖춘 복합 테마파크입니다. 전통 에이사 공연도 관람할 수 있습니다."
93a1290f-a66e-4063-87eb-ddf383bb0ec2,류큐오리온호텔국제거리,일본,오키나와,hotel,hotel,국제거리 도보 거리의 편리한 호텔,나하 국제거리 인근에 위치하여 쇼핑과 먹거리 탐방에 편리한 호텔입니다. 오키나와 관광의 거점으로 접근성이 좋습니다.
54581b84-0071-4cf2-af58-1ae567524bf9,더블트리바이힐튼슈리캐슬,일본,오키나와,hotel,hotel,슈리성 인근의 힐튼 브랜드 호텔,"슈리성 인근에 위치한 힐튼 계열 호텔로, 나하 시내를 조망할 수 있는 높은 위치에 자리합니다. 깔끔한 시설과 편리한 접근성을 갖추고 있습니다."
f170ea33-52f0-4559-b2d5-97ff0ea707b6,더비치타워오키나와,일본,오키나와,hotel,hotel,차탄 해변의 원형 타워 리조트 호텔,"오키나와 중부 차탄에 위치한 원형 타워 구조의 리조트 호텔입니다. 모든 객실에서 바다를 조망할 수 있으며, 해변과 아메리칸빌리지에 가까워 리조트 분위기를 만끽할 수 있습니다."
381c2314-ce65-4ecd-94b7-b409b6674215,츄라유온천,일본,오키나와,onsen,onsen,바다를 바라보며 즐기는 오키나와 온천,"오키나와 해안에 위치한 천연 온천 시설로, 탁 트인 바다를 바라보며 온천욕을 즐길 수 있습니다. 오키나와 특유의 따뜻한 기후 속에서 여유로운 휴식을 취하기 좋습니다."
7d302388-ff20-457e-b43a-daf05721292b,철판스테이크,일본,오키나와,meal,meal,눈앞에서 구워주는 오키나와 철판 스테이크,셰프가 눈앞에서 직접 구워주는 철판 스테이크를 즐길 수 있습니다. 정성스럽게 구워진 고기의 육즙과 풍미를 철판 요리 특유의 퍼포먼스와 함께 만끽할 수 있습니다.
4adf894a-2420-4eb8-93a1-e6d831038f5f,무제한샤브샤브,일본,오키나와,meal,meal,오키나와에서 즐기는 무제한 샤브샤브,신선한 고기와 채소를 육수에 살짝 데쳐 먹는 샤브샤브를 무제한으로 즐길 수 있습니다. 다양한 소스와 함께 입맛에 맞게 맛볼 수 있습니다.
d2f6e8f8-b89a-431f-abad-5f6da2bed755,아구샤브샤브,일본,오키나와,meal,meal,오키나와 재래종 흑돼지 아구 샤브샤브,오키나와 재래종 흑돼지인 아구 돼지고기로 만드는 샤브샤브입니다. 일반 돼지고기보다 지방이 부드럽고 감칠맛이 풍부하여 오키나와 대표 별미로 꼽힙니다.
cb2e6d93-9f3c-4c47-ad9f-90b83243d229,아시비나아울렛,일본,오키나와,shopping,shopping,오키나와 유일의 아울렛 쇼핑몰,"나하공항에서 가까운 오키나와 유일의 아울렛 쇼핑몰입니다. 국내외 유명 브랜드를 할인된 가격에 만나볼 수 있으며, 오키나와 특산품 매장도 입점해 있습니다."
5c703dd4-c834-4364-8377-b13206f5e170,우미카지테라스,일본,오키나와,shopping,tour,해안 절벽 위 지중해풍 복합 상업시설,"나하공항 인근 세나가섬 해안 절벽 위에 조성된 복합 상업시설입니다. 흰색 건물들이 계단식으로 배치되어 지중해를 연상시키며, 카페와 잡화점에서 바다 전망을 즐기며 쇼핑할 수 있습니다."
eb5ac017-8898-4267-912c-20799576e0a5,코우리대교,일본,오키나와,sightseeing,tour,에메랄드빛 바다 위 약 2km의 절경 다리,"오키나와 본섬에서 코우리섬을 잇는 약 1,960m의 다리입니다. 양쪽으로 펼쳐지는 에메랄드빛 바다가 장관이며, 코우리섬에는 하트 모양 바위의 티누 해변이 있습니다."
bdb8b202-ccc3-4be1-8504-5762e7844751,돌고래쇼,일본,오키나와,entertainment,tour,귀엽고 역동적인 돌고래 공연,"오키나와에서 관람할 수 있는 돌고래 공연으로, 돌고래의 높이뛰기, 회전점프 등 박진감 넘치는 묘기를 푸른 바다를 배경으로 감상할 수 있습니다."
011c0910-9a4e-424d-bfae-62ca7e2840f7,아메리칸빌리지,일본,오키나와,shopping,tour,미군 기지 문화의 이국적 쇼핑타운,"오키나와 중부 차탄에 위치한 미국풍 복합 쇼핑·엔터테인먼트 구역입니다. 대관람차, 영화관, 쇼핑몰, 카페가 밀집해 있으며, 선셋 비치에서 석양을 감상할 수 있습니다."
ccfaaf6c-8efa-4cb8-bd38-e5335e74b3b9,츄라우미수족관,일본,오키나와,entertainment,tour,세계 최대급 수조의 오키나와 대표 수족관,"오키나와 본부반도에 위치한 대형 수족관으로, 높이 8.2m 세계 최대급 아크릴 수조 '구로시오의 바다'에서 고래상어와 쥐가오리가 유영하는 모습을 볼 수 있습니다. 오키나와 바다의 다양한 해양생물을 만날 수 있습니다."
ebecf0fa-ac72-408e-b13b-2a99ecae3318,만좌모,일본,오키나와,nature,tour,코끼리 바위와 에메랄드 바다의 절경,류큐 왕이 '만 명이 앉을 수 있는 들판'이라 칭한 오키나와 대표 경승지입니다. 코끼리 코 모양의 석회암 절벽과 에메랄드빛 바다가 어우러진 절경을 산책로를 따라 감상할 수 있습니다.
1ac340fa-f92f-4734-b07b-4a77222b3066,에이사민속공연,일본,오키나와,entertainment,tour,오키나와 전통 춤과 음악 공연,"오키나와 전통 무용 에이사를 감상할 수 있는 민속 공연입니다. 힘찬 북소리와 삼선(산신) 연주에 맞춰 역동적인 군무가 펼쳐지며, 류큐 문화의 정수를 체험할 수 있습니다."
74f53dc1-02aa-4e78-a3f0-c35cf1bf5739,치넨미사키공원,일본,오키나와,park,tour,태평양을 조망하는 해안 공원,"오키나와 남부 해안의 곶에 위치한 공원으로, 태평양의 탁 트인 전경을 감상할 수 있습니다. 류큐 개벽 신화와 관련된 성지가 인근에 있어 역사적 의미도 깊은 장소입니다."
fad8d1bf-8780-4f51-a54b-0bda5d2a14a0,니라이카나이대교,일본,오키나와,sightseeing,tour,바다를 향해 이어지는 S자 절경 다리,"오키나와 남부 해안의 절벽을 따라 S자로 내려가는 다리로, 드라이브 중 눈앞에 펼쳐지는 태평양의 풍경이 압도적입니다. 다리 위 전망대에서 코마카섬과 에메랄드빛 바다를 조망할 수 있습니다."
ec233f83-de38-45d6-a3e2-0fe802ea3a1e,글라스보트탑승,일본,오키나와,activity,activity,유리바닥 보트로 산호초 감상,배 바닥이 유리로 된 글라스보트를 타고 수영 없이 산호초와 열대어를 감상할 수 있는 체험입니다. 오키나와의 투명한 바닷속 세계를 편안하게 관찰할 수 있습니다.
d8796fbc-b11b-4ae6-be22-5cb74c2f2f07,라구나가든호텔,일본,오키나와,hotel,hotel,기노완 해변의 편안한 리조트 호텔,"오키나와 기노완 해변가에 위치한 리조트 호텔로, 바다를 조망할 수 있는 객실과 야외 수영장을 갖추고 있습니다. 오키나와 관광의 거점으로 편리합니다."
7bac8ed2-4dcc-4eae-88df-ee3c2f2475c6,옥천동굴,일본,오키나와,nature,tour,오키나와 남부의 종유석 동굴 관광,"오키나와 남부에 위치한 석회암 종유동굴로, 약 30만 년에 걸쳐 형성된 종유석과 석순을 감상할 수 있습니다. 조명으로 연출된 동굴 내부가 신비로운 분위기를 자아냅니다."
afaf8fe2-7f2b-4a55-8e9f-f88c08bd7e02,슈리성,일본,오키나와,palace,tour,류큐왕국 역사를 간직한 왕궁 유적,"14세기에 창건된 류큐왕국의 왕궁으로, 유네스코 세계문화유산에 등재되어 있습니다. 2019년 화재로 정전이 소실되어 현재 복원 중이며, 성벽과 전망대에서 나하 시내와 바다를 조망할 수 있습니다."
d9c886b4-0919-4ee0-9f02-183db14069bf,유후다케,일본,유후인,nature,tour,유후인의 상징 이중봉 화산,"해발 1,583m의 유후인을 상징하는 화산으로, 산 정상이 두 봉우리로 갈라진 특징적인 실루엣이 유명합니다. 유후인 어디서든 바라볼 수 있으며, 계절마다 변화하는 산의 풍경이 아름답습니다."
38b510e7-4c75-45c8-9504-56b66db21717,유후인상점거리,일본,유후인,cultural,tour,유후인역에서 긴린코까지 이어지는 거리,"유후인역에서 긴린코 호수까지 약 1km에 걸쳐 이어지는 유후인의 대표 상점 거리입니다. 잡화점, 카페, 갤러리 등이 늘어서 있으며, 유후다케를 배경으로 여유로운 산책을 즐길 수 있습니다."
80e90323-a0a0-4eda-a813-a34b3c93dc2a,긴린코호수,일본,유후인,nature,tour,아침 안개가 피어오르는 신비의 호수,"유후인 마을 끝자락에 위치한 작은 호수로, 호수 바닥에서 온천수가 솟아올라 이른 아침 수면 위로 안개가 피어오르는 모습이 환상적입니다. 호수 주변 산책로를 따라 여유로운 시간을 보낼 수 있습니다."
e51fff10-6b77-4b9f-b1ac-01e7be4d9412,겐로쿠엔,일본,이시카와,park,tour,일본 3대 정원의 하나 겸육원,"가나자와의 대표 명소로, 일본 3대 정원 중 하나입니다. 약 11만㎡의 넓은 부지에 연못, 정자, 매화나무 등이 배치되어 있으며, '겸육(여섯 가지를 겸비)'이라는 이름처럼 사계절 아름다운 경관을 자랑합니다."
09445535-3dff-492b-9e5b-83d9eb10bbf9,히가시차야거리,일본,이시카와,cultural,tour,금박 공예의 거리 가나자와 찻집 거리,"에도시대부터 이어진 가나자와의 전통 찻집 거리로, 목조 격자 건물이 양쪽으로 늘어서 있습니다. 금박 아이스크림과 금박 공예 체험이 인기이며, 일본 중요전통건조물군 보존지구로 지정되어 있습니다."
32db2192-dfbb-46ad-9b8b-98c01e306776,야키니쿠무제한,일본,주부,meal,meal,숯불에 구워 먹는 무제한 야키니쿠,다양한 부위의 소고기와 돼지고기를 숯불에 직접 구워 먹는 야키니쿠를 무제한으로 즐길 수 있습니다. 신선한 고기를 취향껏 골라 양념 소스에 찍어 먹는 맛이 일품입니다.
892705a7-726f-4d1f-8fe9-49d179868485,아나크라운프라자나리타,일본,치바,hotel,hotel,나리타공항 인근의 편리한 호텔,"나리타공항에서 가까운 위치에 자리한 호텔로, 도착일이나 출발일에 편리하게 이용할 수 있습니다. 넓은 객실과 레스토랑을 갖추고 있습니다."
899f59e6-5f3f-41fb-86fc-ab58f42f571e,쿠로가와 온천마을,일본,쿠로가와,nature,tour,자연 속 노천탕이 매력인 온천 마을,"규슈 아소산 북쪽 계곡에 자리한 소규모 온천 마을입니다. 30여 개의 료칸이 계곡을 따라 들어서 있으며, 입욕 수형(뉴또테가타)으로 여러 료칸의 노천탕을 순회하며 즐길 수 있습니다."
6cc09083-b7a2-415a-b5bc-b6a937c49d96,무제한대게뷔페,일본,큐슈,meal,meal,신선한 대게를 무제한으로 즐기는 뷔페,"신선한 대게를 마음껏 맛볼 수 있는 무제한 뷔페입니다. 찜, 구이, 샤브샤브 등 다양한 방식으로 조리된 대게를 취향껏 즐길 수 있습니다."
095d3464-018e-48ce-877e-33e504196452,규스키야키,일본,큐슈,meal,meal,달콤한 와리시타에 익힌 소고기 전골,얇게 썬 소고기를 달콤한 와리시타(간장 양념) 소스에 익혀 날달걀에 찍어 먹는 일본 전통 전골 요리입니다. 부드러운 소고기의 감칠맛을 진하게 느낄 수 있습니다.
61d9e950-a291-49be-9d0d-7b923f4ea2bb,카츠나베정식,일본,큐슈,meal,meal,돈카츠를 전골 스타일로 즐기는 정식,바삭하게 튀긴 돈카츠를 달콤한 다시 육수에 넣고 달걀로 감싸 전골 스타일로 즐기는 정식입니다. 카츠의 바삭함과 육수의 감칠맛이 어우러진 한 끼입니다.
e7c37a7c-2650-4548-badb-fcb4fe000b6c,와규카레,일본,큐슈,meal,meal,고급 와규로 만든 일본식 카레라이스,부드러운 와규(일본산 소고기)가 들어간 일본식 카레라이스입니다. 진한 카레 소스와 부드럽게 익힌 와규의 조화가 깊은 풍미를 선사합니다.
d0a84b21-ff04-4ca3-9c57-556cc5ed165a,토반야끼,일본,큐슈,meal,meal,뜨거운 돌판에 구워 먹는 고기 요리,"달궈진 돌판(토반) 위에서 고기와 해산물, 채소를 직접 구워 먹는 일본식 요리입니다. 뜨거운 돌판 위에서 지글거리며 익는 식재료의 풍미를 즐길 수 있습니다."
431a8984-0e3c-4116-98b1-0850ca4b9ed6,타카야마 전통거리,일본,타카야마,cultural,tour,에도시대 분위기가 남아있는 산간 소도시,"기후현 히다 지방의 산간 도시 타카야마의 전통 거리로, 에도시대 상가 건물과 양조장이 보존되어 있어 '히다의 작은 교토'로 불립니다. 아침 시장, 히다규(소고기), 미타라시 당고 등 먹거리도 풍부합니다."
28668058-165e-4845-b492-6135b0aeea36,다테야마 쿠로베 알펜루트,일본,토야마,nature,tour,다양한 탈것으로 3000m급 산맥 횡단,"다테야마에서 쿠로베까지 케이블카, 로프웨이, 트롤리버스 등을 갈아타며 북알프스를 횡단하는 산악 관광 루트입니다. 봄의 설벽, 여름의 고산식물, 가을의 단풍 등 계절마다 다른 절경을 만날 수 있습니다."
2b50b281-03c4-4f9d-af56-cf671aef9482,도야마 가라스미술관,일본,토야마,cultural,tour,유리 공예의 아름다움을 만나는 미술관,"도야마시에 위치한 현대 유리 공예 전문 미술관입니다. 건축가 구마 겐고가 설계한 건물 자체도 볼거리이며, 국내외 유리 작가들의 작품을 감상할 수 있습니다."
c2429be3-9330-4a17-965b-444df636b932,아마하라시 해안,일본,토야마,nature,tour,후지산처럼 보이는 다테야마 연봉과 해안,"도야마만 해안에서 3,000m급 다테야마 연봉이 바다 너머로 우뚝 솟은 절경을 감상할 수 있는 해안입니다. 여인바위(메오토이와)와 소나무 숲이 어우러진 풍경이 인상적입니다."
aded3f2c-d67b-4529-81f3-db9218698c79,쿠로베 협곡 열차,일본,토야마,sightseeing,tour,협곡을 달리는 트롯코 관광 열차,"쿠로베 협곡을 따라 약 20km를 달리는 트롯코(소형 열차)입니다. 깎아지른 듯한 V자 협곡과 에메랄드빛 계류, 붉은 다리 등 역동적인 협곡 풍경을 열차에서 감상할 수 있습니다."
9b421222-3c5b-4264-97f0-76b54f9babcb,토야마 시청전망대,일본,토야마,sightseeing,tour,도야마 시가지와 다테야마 연봉 조망,도야마 시청 건물 전망대에서 도야마 시가지와 뒤편으로 펼쳐지는 다테야마 연봉의 파노라마를 무료로 감상할 수 있습니다. 맑은 날에는 설산이 선명하게 보입니다.
bb934ffd-b4c1-4489-8a29-7a51a9f202e5,토야마 환수공원,일본,토야마,park,tour,수상 도시 도야마의 운하 공원,"도야마역 북쪽에 위치한 운하 공원으로, 세계에서 가장 아름다운 스타벅스 매장 중 하나로 선정된 도야마 환수공원점이 있습니다. 운하를 따라 산책하며 여유로운 시간을 보낼 수 있습니다."
6f3e70cb-e64e-4804-b784-6b3f1be5b6b3,오시노핫카이,일본,하코네,nature,tour,후지산 용천수가 만든 여덟 개의 샘,후지산의 눈 녹은 물이 약 80년간 지하를 거쳐 솟아나는 여덟 개의 용천수 연못입니다. 투명한 물빛과 후지산 조망이 어우러진 전통 마을 풍경을 산책하며 감상할 수 있습니다.
84d3efd8-b288-4b34-810e-6cace7acd6f9,아시호수해적선,일본,하코네,sightseeing,tour,아시호수 위를 항해하는 해적선 유람선,하코네 아시노코 호수를 항해하는 해적선 모양의 유람선입니다. 맑은 날에는 후지산을 배경으로 호수와 주변 산의 풍경을 선상에서 감상할 수 있습니다.
ad7f8fa3-6454-4f63-9e39-a64a480773c2,토미노코온천호텔,일본,하코네,hotel,hotel,아시호수반의 온천 리조트 호텔,"아시노코 호수 근처에 위치한 온천 호텔로, 하코네 산의 자연 속에서 온천욕을 즐길 수 있습니다. 넓은 대욕장에서 여행의 피로를 풀기에 좋습니다."
96cbf54e-b386-4519-be00-985442c2bae6,아시호수해적선탑승,일본,하코네,activity,activity,아시호수를 유람하는 해적선 체험,하코네 아시노코 호수에서 해적선 스타일의 유람선에 탑승하는 체험입니다. 약 30~40분간 호수를 항해하며 후지산과 하코네 신사의 수상 도리이 등 주변 풍경을 감상할 수 있습니다.
ca53c3ca-cbed-430f-ac9b-741c09f8e8d2,하코네신사,일본,하코네,temple,tour,아시호수반의 천년 영험 신사,"아시노코 호수반 삼나무 숲 속에 자리한 신사로, 호수 위에 떠 있는 듯한 주홍색 도리이(신사 기둥문)가 상징적입니다. 약 1,200년의 역사를 가지며, 하코네 지역의 파워스팟으로 유명합니다."
229aa2eb-4fb2-40df-bb12-6dbf09de4b7d,온시하코네공원,일본,하코네,park,tour,아시호수반의 역사 공원,"아시노코 호수반에 위치한 공원으로, 구 하코네 이궁터에 조성되었습니다. 공원 내 전망대에서 호수와 후지산을 조망할 수 있으며, 사계절 꽃과 자연을 만끽할 수 있습니다."
41f4815e-a3c4-4999-aa92-ad46d9e1abb7,하코네국립공원,일본,하코네,nature,tour,온천과 화산 지형의 산악 국립공원,"후지하코네이즈 국립공원의 일부인 하코네 지역으로, 아시노코 호수, 오와쿠다니 화산 계곡, 온천 등 다양한 자연 경관을 갖추고 있습니다. 로프웨이, 유람선 등 다양한 교통수단으로 명소를 순회할 수 있습니다."
99455eec-4b1f-4a9b-bbfc-1e6a94903777,후지산,일본,하코네,nature,tour,"일본의 상징 해발 3,776m의 영봉","해발 3,776m의 일본 최고봉이자 유네스코 세계문화유산입니다. 원추형의 균형 잡힌 실루엣이 아름다우며, 하코네와 가와구치코 등 주변 여러 지점에서 다양한 각도로 감상할 수 있습니다."
9ea00003-9903-4f01-a459-20bf7edf6a94,도야호수유람선,일본,홋카이도,sightseeing,tour,칼데라 호수를 유람하는 관광선,"도야코 칼데라 호수를 약 50분간 유람하는 관광선입니다. 호수 중앙의 나카지마섬과 주변 화산, 우스산·쇼와신잔의 풍경을 선상에서 감상할 수 있습니다."
db88ee47-97d5-41a9-b271-937c4c111d72,스스키노거리,일본,홋카이도,sightseeing,tour,삿포로 최대 환락가와 먹거리 거리,"삿포로 시내 중심부에 위치한 규슈 최대급 환락가로, 음식점과 바가 밀집해 있습니다. 삿포로 라멘, 징기스칸, 해산물 등 홋카이도 먹거리를 즐길 수 있는 맛집 거리입니다."
279d687e-56c0-4464-9a7e-bba64baa7218,오도리공원,일본,홋카이도,park,tour,삿포로 도심을 가로지르는 녹지 공원,"삿포로 시내 중심부를 동서로 약 1.5km에 걸쳐 뻗어 있는 공원입니다. 겨울 눈축제, 여름 맥주 축제 등 사계절 행사가 열리며, 동쪽 끝 삿포로 텔레비전탑에서 공원 전경을 조망할 수 있습니다."
142a5e54-c2cb-4403-8c58-b79210ba56a8,시로이코이비토파크,일본,홋카이도,entertainment,tour,홋카이도 명과의 과자 테마파크,"홋카이도 대표 명과 시로이코이비토(하얀 연인)의 테마파크입니다. 과자 제조 공정을 견학하고 직접 만들기 체험도 할 수 있으며, 유럽풍 건물과 정원이 포토스팟으로 인기입니다."
8ecc74e5-b28f-4eda-8839-419fee5ac4bc,삿포로맥주박물관,일본,홋카이도,museum,tour,일본 맥주 역사를 만나는 박물관,"1890년 건축된 붉은 벽돌 건물에 자리한 일본 유일의 맥주 박물관입니다. 삿포로 맥주의 역사를 살펴볼 수 있으며, 견학 후 갓 따른 생맥주를 시음할 수 있습니다."
e63bd5fa-2584-4191-8a14-059ad1e0bb6d,유리공방과과자거리,일본,홋카이도,shopping,tour,유리공예와 과자를 즐기는 오타루 거리,"오타루의 유리공방과 과자 전문점이 늘어선 거리입니다. 화려한 유리 공예품을 구경하고, 르타오 치즈케이크, 기타이치 유리관 등 오타루 명물을 만날 수 있습니다."
