"creative_id","slug","title","current_status","public_eligible","review_status","risk_level","action","canonical_target","duplicate_cluster_id","stale_claim_count","unsupported_claim_count","language_issue_count","image_duplicate_count","performance_signal","reason","recommended_next_step"
"02938617-f6f6-4ef7-a0a7-1100c7c8a168","mongolia-budget-family","몽골 가족 여행 경비 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","REFRESH","","","0","38","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"1466a960-e45d-43a0-87b3-46f376861076","mongolia-hotel-area","몽골 숙소 지역별 예산 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","MERGE","bali-hotel-area","dup-8a143ab886f7feaf","0","35","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:bali-hotel-area"
"100e0353-364e-44c0-8e6e-e573a94ac70f","mongolia-transport-cost","몽골 교통비 여행 가이드 2026 | 교통비와 이동 동선 체크","published","true","none","MEDIUM","MERGE","phuquoc-transport-cost","dup-c8f865997d93d85f","0","7","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:phuquoc-transport-cost"
"4cb6a0d9-6c12-4b91-adea-4279e836d261","phuquoc-transport-cost","푸꾸옥 교통비 여행 가이드 2026 | 교통비와 이동 동선 체크","published","true","none","MEDIUM","REFRESH","","dup-c8f865997d93d85f","0","15","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"a3ee5aad-ba1f-495c-80dc-81edf0b97ace","mongolia-first-day-plan","몽골 여행 가이드 2026 | 일정과 이동 동선 체크","published","true","none","LOW","MERGE","kuala-lumpur-singapore-malacca-complete-guide","dup-51cc2ab7dbe96d9b","0","12","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:kuala-lumpur-singapore-malacca-complete-guide"
"6496b71a-23d9-4cfc-86fe-29a0630b3052","mongolia-shopping-budget","몽골 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","REFRESH","","dup-f8350b173f4428cd","0","20","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"c3b368ce-b770-4000-be2e-15cd35ac8fc9","shijiazhuang-shijiazhuang-4-7c","부산/김해출발 석가장 2박4일 가성비 패키지 70만원~ (2026)","archived","false","none","LOW","MERGE","shizuoka-shizuoka-2-3-bx1645","dup-2d1974d77bff30fa","0","3","0","2","clicks=0;impressions=0","template_skeleton_cluster","merge_into:shizuoka-shizuoka-2-3-bx1645"
"621aed55-340c-4ea9-b6a5-44f25dd3cb4a","bali-hotel-area","발리 숙소 지역별 예산 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","REFRESH","","dup-8a143ab886f7feaf","0","38","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"b4bb98f6-545a-40e7-84c7-4182dcc0c674","guilin-busan-guilin-4-6-pkg","계림 부산-계림 4박6일 여행 가이드 2026|비용·준비물·예약 체크리스트","archived","false","none","LOW","REFRESH","","","0","3","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"bc613ddb-ea6e-4b0c-979d-1d56c94b03d3","busan-guilin-busan-guilin-4-6-pkg","부산 계림 품격 여행 가이드 2026|예산과 실제 비용 체크","archived","false","none","LOW","REFRESH","","","0","3","0","2","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"522cb246-f7c7-41ad-b73c-c463f86e30f7","guilin-busan-guilin-3-5-pkg","계림 부산-계림 3박5일 여행 가이드 2026|비용·준비물·예약 체크리스트","archived","false","none","LOW","REFRESH","","","0","3","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"6555d23b-d672-42f4-981e-3812f990d76e","mongolia-july-weather-clothes-checklist-2026","몽골 7월 날씨 여행 가이드 2026 | 월별 날씨 · 옷차림 체크리스트","published","true","none","MEDIUM","MERGE","boracay-7-weather-preparation","dup-c301b3d0428a4507","0","4","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:boracay-7-weather-preparation"
"f5f12e20-f0a5-467a-b58a-d789e5395c20","phuquoc-ze-busan-phuquoc-5","푸꾸옥 [ZE] 부산출발 여행 가이드 2026|비용·준비물·예약 체크리스트","archived","false","none","LOW","REFRESH","","","0","3","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"5ce6be96-5f47-4ae9-bd69-89b8cf2c39a5","bali-budget-family","발리 가족 여행 경비 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","REFRESH","","","0","3","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"8185d238-6f92-4c45-b0d3-58a04fb59481","danang-hoian-lj-599-danang-7-8-599-0626","부산/김해출발 다낭/호이안 3박5일 가성비 패키지 60만원~ (2026)","archived","false","none","LOW","MERGE","shizuoka-shizuoka-2-3-bx1645","dup-2d1974d77bff30fa","0","5","0","2","clicks=0;impressions=0","template_skeleton_cluster","merge_into:shizuoka-shizuoka-2-3-bx1645"
"37f10c1e-bc06-483d-83e9-22f2e9eb7466","shizuoka-shizuoka-2-3-bx1645","부산/김해출발 시즈오카/카와구치 2박3일 가성비 패키지 65만원~ (2026)","archived","false","none","LOW","REFRESH","","dup-2d1974d77bff30fa","0","3","0","2","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"7a7d1b24-071c-4df0-90f5-285b2f4b80f6","phuquoc-pkg-ze-phuquoc-2-vienna-4-6","푸꾸옥 PKG ZE 여행 가이드 2026|비용·준비물·예약 체크리스트","archived","false","none","LOW","REFRESH","","","0","2","0","2","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"99989570-8470-4b27-a8a3-fef305da9acf","clark-food","클락 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","MERGE","괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5","dup-f8350b173f4428cd","0","11","1","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5"
"c1b83c82-9b08-4c00-bad4-5f37e5604517","nhatrang-weather","나트랑 월별 날씨와 옷차림 여행 가이드 2026 | 월별 날씨 · 옷차림 체크리스트","published","true","none","MEDIUM","REFRESH","","","0","3","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"563aa640-2c5f-493f-8e06-b2083f4dc6e9","manila-6-weather-complete-guide","마닐라 6월 날씨 여행 가이드 2026 | 월별 날씨 · 옷차림 체크리스트","published","true","none","MEDIUM","MERGE","boracay-7-weather-preparation","dup-c301b3d0428a4507","0","4","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:boracay-7-weather-preparation"
"731e875c-3b64-4fe7-8ff3-de057d13b024","july-family-travel-weather-clothes-checklist-2026","가족 7월 날씨 여행 가이드 2026 | 월별 날씨 · 옷차림 체크리스트","archived","false","none","MEDIUM","MERGE","boracay-7-weather-preparation","dup-c301b3d0428a4507","0","7","0","2","clicks=0;impressions=0","template_skeleton_cluster","merge_into:boracay-7-weather-preparation"
"12d7c78a-e350-4605-83cb-d8ba92029415","singapore-july-weather-clothes-checklist-2026","싱가포르 월별 날씨와 옷차림 여행 준비 체크리스트와 비교 기준 2026","published","true","null","MEDIUM","MERGE","xian-weather-clothes-checklist-2026","dup-2d0f6e83d61ee566","0","0","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:xian-weather-clothes-checklist-2026"
"8d9af5e8-61a3-47cb-9453-675586d0136a","osaka-july-weather-clothes-checklist-2026","오사카 7월 날씨 여행 가이드 2026 | 월별 날씨 · 옷차림 체크리스트","published","true","none","MEDIUM","MERGE","boracay-7-weather-preparation","dup-c301b3d0428a4507","0","6","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:boracay-7-weather-preparation"
"c0287a59-4e19-4ae3-aa37-c044db121014","shijiazhuang-food-best-food","석가장 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","MERGE","괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5","dup-f8350b173f4428cd","0","4","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5"
"23e40094-46ff-4993-9e39-ae169a953c79","yanji-baekdusan-yanji-baekdusan-3-4","김해출발 연길/백두산 3박4일 가성비 패키지 130만원~ (2026)","archived","false","none","LOW","REFRESH","","","0","2","0","2","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"4233f6c4-f9e9-45c0-9c1b-859feeea47de","boracay-7-weather-preparation","보라카이 7월 날씨 여행 가이드 2026 | 월별 날씨 · 옷차림 체크리스트","published","true","none","MEDIUM","REFRESH","","dup-c301b3d0428a4507","0","3","0","0","clicks=0;impressions=1","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"aa4064ab-0ff6-4795-9480-386d1aa73ab4","travel-guide-cad7f36e","7월 필리핀 보라카이, 에어컨 없는 숙소 괜찮을까? — 총정리","archived","false","none","LOW","REFRESH","","","0","6","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"070bc105-812f-4fe1-a070-dc0c945beeaf","summer-travel-insurance-coverage-guide-2026","여름 휴가 해외여행자 보험 여행 가이드 2026 | 일정, 비용, 준비물 체크","published","false","none","HIGH","QUARANTINE","","","0","7","0","0","clicks=0;impressions=0","high_risk_unapproved","human_review_before_any_publication"
"77279c98-b3c7-4d15-8c14-eb5638fe8d1b","shijiazhuang-itinerary","석가장 여행 가이드 2026|코스·동선·이동시간 체크","archived","false","none","LOW","REFRESH","","","0","18","0","1","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"b361b5b1-169a-483e-b361-7fcd9a33fae0","shijiazhuang-3-4-budget","석가장 여행 비용 여행 가이드 2026 | 예산 · 경비 · 비용 절약 체크","published","true","none","LOW","REFRESH","","","0","0","0","0","clicks=0;impressions=0","image_quality","editorial_refresh_with_claim_and_image_evidence"
"6f69a16b-bced-4750-bdbb-01658dcef41c","cebu-3-4-budget","세부 여행 비용 여행 가이드 2026 | 예산 · 경비 · 비용 절약 체크","published","true","none","LOW","REFRESH","","","0","16","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"5eebcd9b-af0f-493f-9a6a-c6e24950f3ef","overseas-roaming-usim-esim-comparison-2026","해외여행 로밍 여행 가이드 2026 | 유심, eSIM, 로밍 선택 체크","published","true","none","LOW","REFRESH","","","0","9","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"c20dcaac-019e-41a7-895b-7b89ef476445","europe-independent-travel-tips-july-2026","유럽 자유여행 팁 여행 가이드 2026 | 예산 · 경비 · 비용 절약 체크","published","true","none","LOW","REFRESH","","","0","14","0","2","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"1478fb02-f75e-4f3b-ba4e-d55ba0531278","bali-july-weather-checklist","발리 7월 날씨 옷차림 여행 준비물 체크리스트","published","true","null","MEDIUM","MERGE","세부-6월-날씨와-옷차림-완벽-가이드","dup-a93503bfa05c440c","0","0","0","0","clicks=0;impressions=9","template_skeleton_cluster","merge_into:세부-6월-날씨와-옷차림-완벽-가이드"
"f71df1ce-e4f1-4f00-8a1b-e132adf2b409","cebu-july-weather-clothes-checklist-2026","7월 세부 날씨 여행 가이드 2026 | 월별 날씨 · 옷차림 체크리스트","published","true","none","MEDIUM","REFRESH","","","0","6","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"4d11c42a-0cc8-4c2d-8c17-16f9c323f137","summer-airport-crowding-departure-tips-2026","여름 휴가 공항 혼잡 여행 가이드 2026 | 예산 · 경비 · 비용 절약 체크","published","true","none","MEDIUM","REFRESH","","","0","13","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"0900b9aa-44ed-4cab-a51f-062e173f1e46","july-overseas-flight-ticket-booking-tips-2026","7월 해외 항공권 여행 가이드 2026 | 예산 · 경비 · 비용 절약 체크","published","true","none","LOW","REFRESH","","","0","4","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"6dc47cb9-9070-4c59-aef4-b0b850f2f1a7","clark-travel-preparation-budget-checklist-2026","클락 여행 준비물 여행 가이드 2026 | 예산 · 경비 · 비용 절약 체크","published","true","none","LOW","REFRESH","","","0","8","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"15d54a8d-de67-4a0d-a4b7-8e382e68a98e","travel-emergency-medicine-summer-checklist","해외여행 비상약 여행 가이드 2026 | 일정과 이동 동선 체크","published","true","none","LOW","REFRESH","","","0","8","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"abfa69c2-28cd-49c3-9032-48a729064487","phuquoc-preparation","푸꾸옥 여행 가이드 2026 | 비용 · 준비물 · 현지팁 체크","published","true","none","LOW","MERGE","나가사키-여행-준비물-완벽-체크리스트","dup-a01d96110a811b0f","0","5","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:나가사키-여행-준비물-완벽-체크리스트"
"4f42b4ef-a347-4e1e-823d-9e9c280ac20b","europe-july-cool-cities-top-5","유럽 여행 가이드 2026 | 비용 · 준비물 · 현지팁 체크","published","true","none","LOW","MERGE","나가사키-여행-준비물-완벽-체크리스트","dup-a01d96110a811b0f","0","1","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:나가사키-여행-준비물-완벽-체크리스트"
"29a1a1dc-fff1-448f-8855-f6cab0218f99","guam-travel-budget-cost-checklist-2026","괌 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","MERGE","괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5","dup-f8350b173f4428cd","0","5","0","0","clicks=0;impressions=0","exact_title_duplicate","merge_into:괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5"
"8976b9a1-abe2-4b7f-9824-1fa90ce7e3f7","sydney-july-winter-weather-guide","7월 호주 시드니 여행, 한국과 반대! 겨울 날씨와 즐길 거리 — 정리","published","true","none","MEDIUM","REFRESH","","","0","4","0","0","clicks=0;impressions=2","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"56234e0c-3267-4605-a9e1-dfaf035b4eac","danang-july-rainy-season-weather-tips-2026","7월 다낭 우기 여행, 괜찮을까? 날씨와 즐길 거리 정리","published","true","none","MEDIUM","REFRESH","","","0","8","0","0","clicks=0;impressions=22","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"7965b3a1-30f1-43bc-b3c0-53a628dd5b0f","bangkok-weather-clothes-checklist-2026","방콕 여행 가이드 2026 | 월별 날씨 · 옷차림 체크","published","true","none","MEDIUM","MERGE","danang-weather","dup-5ea29f394d1757c5","0","18","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:danang-weather"
"06038a64-00c0-4e3b-ab54-3deae1ee4e53","mongolia-july-peak-season-preparation-checklist-2026","7월 몽골 여행, 극성수기 예약 팁과 필수 준비물 체크리스트","published","true","none","LOW","REFRESH","","","0","22","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"4291edbe-64e9-467e-bee5-062d14838433","bohol-food-best-food","보홀 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","MERGE","괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5","dup-f8350b173f4428cd","0","11","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5"
"442d0153-fd1a-4c1f-9f4f-47d3d3fb4812","bohol-itinerary","보홀 여행 가이드 2026 | 일정과 이동 동선 체크","published","true","none","LOW","MERGE","kuala-lumpur-singapore-malacca-complete-guide","dup-51cc2ab7dbe96d9b","0","24","0","0","clicks=0;impressions=1","template_skeleton_cluster","merge_into:kuala-lumpur-singapore-malacca-complete-guide"
"300bfd37-57d0-458d-abe2-13c3e3c07c58","zhangjiajie-weather","장가계, 범정산, 동인대협곡, 봉황고성 월별 날씨와 옷차림 가이드","published","true","none","MEDIUM","REFRESH","","","0","5","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"673bf934-a08e-4f89-8831-efb246191b05","xian-weather","서안 여행 가이드 2026 | 월별 날씨 · 옷차림 체크","published","true","none","MEDIUM","MERGE","danang-weather","dup-5ea29f394d1757c5","0","6","0","2","clicks=0;impressions=0","template_skeleton_cluster","merge_into:danang-weather"
"8c3f6172-b1c7-4282-b10b-cc5de57c59e4","qingdao-weather","청도 여행 가이드 2026 | 월별 날씨 · 옷차림 체크","published","true","none","MEDIUM","MERGE","danang-weather","dup-5ea29f394d1757c5","0","18","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:danang-weather"
"de923a0c-5dc5-4b8e-be5f-5307b9204c68","shizuoka-weather","시즈오카 월별 날씨와 옷차림 여행 준비 체크리스트와 비교 기준 2026","published","true","null","MEDIUM","MERGE","xian-weather-clothes-checklist-2026","dup-2d0f6e83d61ee566","0","0","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:xian-weather-clothes-checklist-2026"
"553c1100-1d2d-428d-85e8-acb0e61aac9d","vietnam-visa-entry-documents-2026","베트남 여행 가이드 2026 | 서류 · 입국조건 체크","published","false","changes_requested","HIGH","QUARANTINE","vietnam-visa-free-2026","dup-4ba8368c75361af5","0","11","1","1","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"7b00fa67-3b10-4f6b-b637-e7b44a035bb4","nagasaki-travel-cost-preparation-tips-2026","나가사키 여행 가이드 2026 | 예산 · 경비 · 비용 체크","published","true","none","LOW","MERGE","nagasaki-budget-cost-guide-2026","dup-81b09b964ed52872","0","33","0","1","clicks=0;impressions=0","exact_title_duplicate","merge_into:nagasaki-budget-cost-guide-2026"
"43826086-7866-4b12-bfe4-4bc4ed24e3f5","hohhot-monthly-weather-clothes-2026","호화호특 여행 가이드 2026 | 월별 날씨 · 옷차림 체크","published","true","none","MEDIUM","MERGE","호화호특-6월-날씨와-옷차림-완벽-가이드","dup-5ea29f394d1757c5","0","9","1","1","clicks=0;impressions=0","exact_title_duplicate","merge_into:호화호특-6월-날씨와-옷차림-완벽-가이드"
"1e4974b0-ac4f-4077-8226-faddfd040a62","overseas-travel-preparation-budget-checklist-2026","여행 준비 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","MERGE","travel-preparation-budget-cost-checklist-2026","dup-ad181259b4679f81","0","30","1","1","clicks=0;impressions=0","exact_title_duplicate","merge_into:travel-preparation-budget-cost-checklist-2026"
"0aae01be-21b3-4a49-bb37-dd67890b9a12","nagasaki-budget-cost-guide-2026","나가사키 여행 가이드 2026 | 예산 · 경비 · 비용 체크","published","true","none","LOW","REFRESH","","dup-81b09b964ed52872","0","49","0","1","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"92932cfb-7dd5-44b1-a97d-c7de96a14971","travel-preparation-budget-cost-checklist-2026","여행 준비 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","REFRESH","","dup-ad181259b4679f81","0","51","1","1","clicks=0;impressions=0","malformed_korean","editorial_refresh_with_claim_and_image_evidence"
"ff5f3902-91ee-406c-94a3-052801a511b6","nagasaki-best","나가사키 여행 가이드 2026 | 예산과 실제 비용 체크","published","true","none","LOW","MERGE","괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5","dup-f8350b173f4428cd","0","52","0","1","clicks=0;impressions=0","template_skeleton_cluster","merge_into:괌-가족여행-아이와-함께-즐길-수-있는-액티비티-추천-best-5"
"a582001c-9c6f-4a91-9c73-056c3f2cd6e3","shijiazhuang-weather","석가장 여행 가이드 2026 | 월별 날씨 · 옷차림 체크","published","true","none","MEDIUM","MERGE","석가장-6월-날씨와-옷차림-완벽-가이드","dup-5ea29f394d1757c5","0","11","0","0","clicks=0;impressions=0","exact_title_duplicate","merge_into:석가장-6월-날씨와-옷차림-완벽-가이드"
"d7169abe-7c8e-476c-bc13-256faffe0136","nagasaki-preparation","나가사키 여행 가이드 2026 | 일정과 이동 동선 체크","published","true","none","LOW","MERGE","kuala-lumpur-singapore-malacca-complete-guide","dup-51cc2ab7dbe96d9b","0","18","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:kuala-lumpur-singapore-malacca-complete-guide"
"cab8db47-8428-42ce-b5eb-a111aea260c5","nagasaki-currency","나가사키 여행 가이드 2026 | 환전 · 결제 · 팁 체크","published","true","none","LOW","MERGE","나트랑-달랏-화폐-환전-팁-문화-총정리","dup-ee9edbdad1e4b990","0","25","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:나트랑-달랏-화폐-환전-팁-문화-총정리"
"c0004ad7-25b2-4f1e-90f0-d66126a3d46c","bohol-currency","보홀 화폐 · 환전 · 팁 문화 정리 — 체크리스트","published","true","none","LOW","REFRESH","","","0","5","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"dee66987-a5a3-4aea-a7ba-eadea6eb4091","shijiazhuang-preparation","석가장 여행 가이드 2026 | 일정과 이동 동선 체크","published","true","none","LOW","MERGE","kuala-lumpur-singapore-malacca-complete-guide","dup-51cc2ab7dbe96d9b","0","8","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:kuala-lumpur-singapore-malacca-complete-guide"
"84f3f697-3d34-4ce4-814b-c8daed578480","shimonosekifukuokabeppu","시모노세키/후쿠오카/벳부 여행 준비물 완벽 체크리스트","archived","false","none","LOW","MERGE","shimonoseki-fukuoka-beppu-preparation","dup-c4d8cf2a5fff5f93","0","21","0","0","clicks=0;impressions=0","exact_title_duplicate","merge_into:shimonoseki-fukuoka-beppu-preparation"
"2034bce7-ccb2-46b9-a050-72bc0f2faad7","bohol-weather","보홀 여행 가이드 2026 | 월별 날씨 · 옷차림 체크","published","true","none","MEDIUM","MERGE","danang-weather","dup-5ea29f394d1757c5","0","1","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:danang-weather"
"4e025c00-5d0a-43f3-9472-1ea8dda35179","bohol-preparation","보홀 여행 가이드 2026 | 비용 · 준비물 · 현지팁 체크","published","true","none","LOW","MERGE","나가사키-여행-준비물-완벽-체크리스트","dup-a01d96110a811b0f","0","7","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:나가사키-여행-준비물-완벽-체크리스트"
"a6fd2e26-bb81-4d52-a35a-4472d78032d3","manila-weather","마닐라 월별 날씨와 옷차림 여행 준비 체크리스트와 비교 기준 2026","published","true","null","MEDIUM","MERGE","xian-weather-clothes-checklist-2026","dup-2d0f6e83d61ee566","0","0","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:xian-weather-clothes-checklist-2026"
"b2ca9eb0-3332-44e8-9a91-78391d056a1b","manila-preparation","마닐라 여행 가이드 2026 | 비용 · 준비물 · 현지팁 체크","published","true","none","LOW","MERGE","나가사키-여행-준비물-완벽-체크리스트","dup-a01d96110a811b0f","0","4","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:나가사키-여행-준비물-완벽-체크리스트"
"7c5f579f-039c-4212-a479-bab2d9fc4290","danang-budget-cost-guide-2026","다낭 여행 가이드 2026 | 예산 · 경비 · 비용 체크","published","true","none","LOW","MERGE","danang-complete-guide","dup-81b09b964ed52872","0","13","0","0","clicks=0;impressions=0","exact_title_duplicate","merge_into:danang-complete-guide"
"812343df-82d7-442b-8cfb-c25dd161ba0a","danang-itinerary-route-guide-2026","다낭 여행 가이드 2026 | 일정과 이동 동선 체크","published","true","none","LOW","MERGE","kuala-lumpur-singapore-malacca-complete-guide","dup-51cc2ab7dbe96d9b","0","21","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:kuala-lumpur-singapore-malacca-complete-guide"
"15840f1b-d9c0-4164-9695-5e2cbe564c46","bohol-budget-cost-guide-2026","보홀 여행 가이드 2026 | 예산 · 경비 · 비용 체크","published","true","none","LOW","MERGE","bohol-complete-guide","dup-81b09b964ed52872","0","21","0","0","clicks=0;impressions=0","exact_title_duplicate","merge_into:bohol-complete-guide"
"d8822b29-6cb4-47e0-9644-98015f1a1782","nhatrang-dalat-complete-guide","나트랑 여행 가이드 2026 | 일정과 이동 동선 체크","published","true","none","LOW","MERGE","kuala-lumpur-singapore-malacca-complete-guide","dup-51cc2ab7dbe96d9b","0","30","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:kuala-lumpur-singapore-malacca-complete-guide"
"84ac3cf9-039a-4243-aadd-a6c0345900e4","shijiazhuang-currency-2","석가장 여행 가이드 2026 | 환전 · 결제 · 팁 체크","published","true","none","LOW","MERGE","shijiazhuang-currency","dup-ee9edbdad1e4b990","0","1","0","1","clicks=0;impressions=0","exact_title_duplicate","merge_into:shijiazhuang-currency"
"8a79ea6b-be43-4e02-bfcb-09facf4716ce","danang-currency","다낭 여행 가이드 2026 | 환전 · 결제 · 팁 체크","published","true","none","LOW","MERGE","나트랑-달랏-화폐-환전-팁-문화-총정리","dup-ee9edbdad1e4b990","0","3","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:나트랑-달랏-화폐-환전-팁-문화-총정리"
"1cd353cb-c2f6-4b70-b2ac-899e05e3c523","kualalumpur-singapore-malacca-weather","쿠알라룸푸르/싱가포르/말라카 월별 날씨와 옷차림 가이드","published","true","none","MEDIUM","REFRESH","","","0","4","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"238dc4f6-1b59-48ba-acf0-ab3a530f8954","shimonoseki-fukuoka-beppu-preparation","시모노세키/후쿠오카/벳부 여행 준비물 완벽 체크리스트","published","true","none","LOW","REFRESH","","dup-c4d8cf2a5fff5f93","0","5","0","1","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"b53c31f6-6cc3-418f-a42e-f0db20df8d47","vietnam-visa-free-2026","베트남 여행 가이드 2026 | 서류 · 입국조건 체크","published","false","changes_requested","HIGH","QUARANTINE","","dup-4ba8368c75361af5","0","8","1","1","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"2a3d9249-fde9-4c06-abb1-6eebab1bdf90","nagasaki-monthly-weather-clothes-2026","나가사키 여행 가이드 2026 | 월별 날씨 · 옷차림 체크","published","true","none","MEDIUM","MERGE","danang-weather","dup-5ea29f394d1757c5","0","28","0","1","clicks=0;impressions=0","template_skeleton_cluster","merge_into:danang-weather"
"d8c09258-9128-4559-a360-ba0be837232c","danang-preparation","다낭 여행 가이드 2026 | 비용 · 준비물 · 현지팁 체크","published","true","none","LOW","MERGE","나가사키-여행-준비물-완벽-체크리스트","dup-a01d96110a811b0f","0","10","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:나가사키-여행-준비물-완벽-체크리스트"
"2b25cbe7-ced0-4266-9a9a-e401c33e4b98","cebu-preparation","세부 여행 가이드 2026 | 비용 · 준비물 · 현지팁 체크","published","true","none","LOW","MERGE","나가사키-여행-준비물-완벽-체크리스트","dup-a01d96110a811b0f","0","10","0","0","clicks=0;impressions=0","template_skeleton_cluster","merge_into:나가사키-여행-준비물-완벽-체크리스트"
